#mpa_v30_CHOCOPhlAn_201901
#/home/oaltay/.pyenv/versions/3.7.0/bin/metaphlan /proj/sllstore2017024/hong/SZAOMICS_metagenomics/fastq1/Feces_20028_Visit1_S39_R1_001.fastq.gz --input_type fastq -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9346998
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.84098	8728051
k__Bacteria|p__Firmicutes	2|1239	44.80282	1.27284	3652136
k__Bacteria|p__Bacteroidetes	2|976	32.23984	0.91593	3380689
k__Bacteria|p__Actinobacteria	2|201174	19.63229	0.55775	1239323
k__Bacteria|p__Proteobacteria	2|1224	3.23439	0.09189	448196
k__Bacteria|p__Verrucomicrobia	2|74201	0.08307	0.00236	6586
k__Bacteria|p__Lentisphaerae	2|256845	0.00759	0.00022	1121
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	35.51579	1.009	3080483
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	32.23984	0.91593	3380689
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	10.1819	0.28927	643530
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.45039	0.26848	595793
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	6.4233	0.18248	376752
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	2.88889	0.08207	420648
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.41579	0.06863	168464
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.3455	0.00982	27548
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.33715	0.00958	18513
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.11078	0.00315	7924
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.08307	0.00236	6586
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.00759	0.00022	1121
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	35.51579	1.009	3080483
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	32.23984	0.91593	3380689
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	10.13783	0.28801	639982
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	9.15165	0.26	569112
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	6.4233	0.18248	376752
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	2.88889	0.08207	420648
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.32838	0.06615	162496
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.3455	0.00982	27548
