#mpa_v30_CHOCOPhlAn_201901
#/home/oaltay/.pyenv/versions/3.7.0/bin/metaphlan /proj/snic2022-22-166/ozlem/KCL22/ERR011341_1.fastq --input_type fastq -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6077291
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.62454	5454555
k__Bacteria|p__Firmicutes	2|1239	59.06755	0.95958	2821652
k__Bacteria|p__Bacteroidetes	2|976	37.60976	0.61099	2440467
k__Bacteria|p__Proteobacteria	2|1224	2.49519	0.04054	161840
k__Bacteria|p__Actinobacteria	2|201174	0.8275	0.01344	30596
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	49.97879	0.81193	2503680
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	37.60976	0.61099	2440467
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.902	0.07964	164367
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	2.83719	0.04609	110087
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	2.47513	0.04021	160409
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.30014	0.02112	41194
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.41587	0.00676	15502
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	0.41163	0.00669	15094
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.03583	0.00058	1957
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.02006	0.00033	1431
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.0136	0.00022	367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	49.97879	0.81193	2503680
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	37.60976	0.61099	2440467
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	4.89681	0.07955	164207
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	2.83719	0.04609	110087
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	2.06514	0.03355	146665
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.30014	0.02112	41194
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.40998	0.00666	13744
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	0.39951	0.00649	14643
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.34763	0.00565	12464
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.06824	0.00111	3038
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.03583	0.00058	1957
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.02006	0.00033	1431
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.0136	0.00022	367
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	2|201174|1760|85006	0.01212	0.0002	451
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.00519	8e-05	160
